name,email,role,job_level,Manager,Start_date,nationality,residence,Gender,business_group,staff_id,username,position,position_level,styles,industries,software,citizenship,date_of_mobility,previous_role,previous_manager,previous_job_level,previous_functional_group
Noelle Salas,noelle.salas@domain.com,Senior Lead Engineer,4b IC,Major Oâ€™Neal,02-11-21,Russian Federation,Thailand,Male,Business Function,10315,noelle.salas,PROJECTMANAGER,3,[],"[Finance, Technology, Corporate]",[],Russian Federation,23-03-23,Backend Engineer,Major Oâ€™Neal,3,Business Function
Noelle Salas,noelle.salas@domain.com,Senior Lead Engineer,4b IC,Major Oâ€™Neal,02-11-21,Russian Federation,Thailand,Male,Business Function,10315,noelle.salas,PROJECTMANAGER,3,[],"[Finance, Technology, Corporate]",[],Russian Federation,24-09-23,Lead Software Engineer,Major Oâ€™Neal,4,Business Function
Noelle Salas,noelle.salas@domain.com,Senior Lead Engineer,4b IC,Major Oâ€™Neal,02-11-21,Russian Federation,Thailand,Male,Business Function,10315,noelle.salas,PROJECTMANAGER,3,[],"[Finance, Technology, Corporate]",[],Russian Federation,04-06-24,Lead Software Engineer,Major Oâ€™Neal,4a IC,Business Function
Zaiden Cantu,zaiden.cantu@domain.com,Learning Experience Designer,4a IC,Clara Gardner,02-08-21,Lithuania,Lithuania,Female,Business Function,10316,zaiden.cantu,SPECIALIST,5,"[Minimalistic, Corporate, Modern]",[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Lithuania,13-05-22,Instructional Designer,Owen Love,,Business Function
Zaiden Cantu,zaiden.cantu@domain.com,Learning Experience Designer,4a IC,Clara Gardner,02-08-21,Lithuania,Lithuania,Female,Business Function,10316,zaiden.cantu,SPECIALIST,5,"[Minimalistic, Corporate, Modern]",[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Lithuania,03-06-24,Learning Program Manager,Clara Gardner,4a IC,Business Function
Galilea McIntyre,galilea.mcintyre@domain.com,Creative Director,6a,Donald Buck,01-03-19,Portugal,Portugal,Female,Business Function,10317,galilea.mcintyre,CORE,3,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Portugal,08-11-21,Associate Creative Director,,9,Creative
Galilea McIntyre,galilea.mcintyre@domain.com,Creative Director,6a,Donald Buck,01-03-19,Portugal,Portugal,Female,Business Function,10317,galilea.mcintyre,CORE,3,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Portugal,13-04-23,Talent Creative Lead,Owen Love,,Creative
Galilea McIntyre,galilea.mcintyre@domain.com,Creative Director,6a,Donald Buck,01-03-19,Portugal,Portugal,Female,Business Function,10317,galilea.mcintyre,CORE,3,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Portugal,05-06-23,Associate Creative Director,,9,Creative
Galilea McIntyre,galilea.mcintyre@domain.com,Creative Director,6a,Donald Buck,01-03-19,Portugal,Portugal,Female,Business Function,10317,galilea.mcintyre,CORE,3,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Portugal,06-06-23,Associate Creative Director,Donald Buck,9,Creative
Galilea McIntyre,galilea.mcintyre@domain.com,Creative Director,6a,Donald Buck,01-03-19,Portugal,Portugal,Female,Business Function,10317,galilea.mcintyre,CORE,3,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Portugal,24-09-23,Associate Creative Director,Donald Buck,9,Creative
Galilea McIntyre,galilea.mcintyre@domain.com,Creative Director,6a,Donald Buck,01-03-19,Portugal,Portugal,Female,Business Function,10317,galilea.mcintyre,CORE,3,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Portugal,25-09-23,Associate Creative Director,Donald Buck,5a Manager,Creative
Galilea McIntyre,galilea.mcintyre@domain.com,Creative Director,6a,Donald Buck,01-03-19,Portugal,Portugal,Female,Business Function,10317,galilea.mcintyre,CORE,3,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Portugal,10-05-24,Senior Associate Creative Director,Donald Buck,5b Manager,Creative
Galilea McIntyre,galilea.mcintyre@domain.com,Creative Director,6a,Donald Buck,01-03-19,Portugal,Portugal,Female,Business Function,10317,galilea.mcintyre,CORE,3,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Portugal,06-06-24,Senior Associate Creative Director,Donald Buck,5b Manager,Business Function
Galilea McIntyre,galilea.mcintyre@domain.com,Creative Director,6a,Donald Buck,01-03-19,Portugal,Portugal,Female,Business Function,10317,galilea.mcintyre,CORE,3,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Portugal,13-06-24,Creative Director,Donald Buck,6a,Creative
Eliseo Frye,eliseo.frye@domain.com,Creative Project Manager,1a,Amias Wolf,02-10-23,Argentina,Argentina,Female,CPM,10318,eliseo.frye,CORE,2,"[Minimalistic, Corporate, Modern]",[Branding],[Other],Argentina,10-01-24,Creative Project Manager,,1a,CPM
Raya Rodgers,raya.rodgers@domain.com,Creative Lead,4a IC,Kohen Carlson,09-05-22,Portugal,Portugal,Female,Creative,10319,raya.rodgers,ADMIN,5,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Portugal,02-02-23,Creative Account Lead,Stevie Davila,7,Creative
Raya Rodgers,raya.rodgers@domain.com,Creative Lead,4a IC,Kohen Carlson,09-05-22,Portugal,Portugal,Female,Creative,10319,raya.rodgers,ADMIN,5,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Portugal,02-05-23,Creative Account Lead,Stevie Davila,7,Creative
Raya Rodgers,raya.rodgers@domain.com,Creative Lead,4a IC,Kohen Carlson,09-05-22,Portugal,Portugal,Female,Creative,10319,raya.rodgers,ADMIN,5,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Portugal,05-06-23,Creative Account Lead,Stevie Davila,7,Creative
Raya Rodgers,raya.rodgers@domain.com,Creative Lead,4a IC,Kohen Carlson,09-05-22,Portugal,Portugal,Female,Creative,10319,raya.rodgers,ADMIN,5,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Portugal,18-09-23,Creative Account Lead,Stevie Davila,7,Creative
Raya Rodgers,raya.rodgers@domain.com,Creative Lead,4a IC,Kohen Carlson,09-05-22,Portugal,Portugal,Female,Creative,10319,raya.rodgers,ADMIN,5,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Portugal,24-09-23,Creative Account Lead,Stevie Davila,7,Creative
Raya Rodgers,raya.rodgers@domain.com,Creative Lead,4a IC,Kohen Carlson,09-05-22,Portugal,Portugal,Female,Creative,10319,raya.rodgers,ADMIN,5,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Portugal,27-09-23,Creative Account Lead,Stevie Davila,4a IC,Creative
Raya Rodgers,raya.rodgers@domain.com,Creative Lead,4a IC,Kohen Carlson,09-05-22,Portugal,Portugal,Female,Creative,10319,raya.rodgers,ADMIN,5,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Portugal,28-09-23,Creative Lead,Stevie Davila,4a IC,Creative
Raya Rodgers,raya.rodgers@domain.com,Creative Lead,4a IC,Kohen Carlson,09-05-22,Portugal,Portugal,Female,Creative,10319,raya.rodgers,ADMIN,5,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Portugal,19-02-24,Creative Lead,Kohen Carlson,4a IC,Creative
Mathias Newton,mathias.newton@domain.com,Senior Generative AI Consulting Manager,5b IC,Zaiden Spencer,03-06-24,Spain,Spain,Female,Business Function,10320,mathias.newton,,,[Corporate],[Film],[Other],Spain,,,,,
Braelynn McGee,braelynn.mcgee@domain.com,Creative Lead,4a IC,Hector Copeland,05-09-22,South Africa,South Africa,Female,Creative,10321,braelynn.mcgee,PROJECTMANAGER,5,[Other],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,16-01-23,Content Producer: Copy,Judah Sandoval,6,Business Function
Braelynn McGee,braelynn.mcgee@domain.com,Creative Lead,4a IC,Hector Copeland,05-09-22,South Africa,South Africa,Female,Creative,10321,braelynn.mcgee,PROJECTMANAGER,5,[Other],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,28-02-23,Content Producer: Copy,Gideon Murphy,6,Business Function
Braelynn McGee,braelynn.mcgee@domain.com,Creative Lead,4a IC,Hector Copeland,05-09-22,South Africa,South Africa,Female,Creative,10321,braelynn.mcgee,PROJECTMANAGER,5,[Other],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,01-08-23,Content Producer: Copy,Maliyah Cuevas,6,Business Function
Braelynn McGee,braelynn.mcgee@domain.com,Creative Lead,4a IC,Hector Copeland,05-09-22,South Africa,South Africa,Female,Creative,10321,braelynn.mcgee,PROJECTMANAGER,5,[Other],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,24-09-23,Creative Account Lead,Hector Copeland,7,Creative
Braelynn McGee,braelynn.mcgee@domain.com,Creative Lead,4a IC,Hector Copeland,05-09-22,South Africa,South Africa,Female,Creative,10321,braelynn.mcgee,PROJECTMANAGER,5,[Other],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,20-10-23,Creative,Hector Copeland,4a IC,Creative
Braelynn McGee,braelynn.mcgee@domain.com,Creative Lead,4a IC,Hector Copeland,05-09-22,South Africa,South Africa,Female,Creative,10321,braelynn.mcgee,PROJECTMANAGER,5,[Other],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,21-11-23,Creative,Hector Copeland,4a IC,Creative
Braelynn McGee,braelynn.mcgee@domain.com,Creative Lead,4a IC,Hector Copeland,05-09-22,South Africa,South Africa,Female,Creative,10321,braelynn.mcgee,PROJECTMANAGER,5,[Other],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,19-02-24,Creative Lead,Hector Copeland,4a IC,Creative
Conner Noble,conner.noble@domain.com,Creative,3b,Chaya Glover,12-05-19,Croatia,Croatia,Female,Creative,10322,conner.noble,PROJECTMANAGER,4,[],,[PowerPoint],Croatia,27-06-22,Senior Designer,,5,Creative
Conner Noble,conner.noble@domain.com,Creative,3b,Chaya Glover,12-05-19,Croatia,Croatia,Female,Creative,10322,conner.noble,PROJECTMANAGER,4,[],,[PowerPoint],Croatia,04-07-22,Senior Designer,Melany Blair,5,Creative
Conner Noble,conner.noble@domain.com,Creative,3b,Chaya Glover,12-05-19,Croatia,Croatia,Female,Creative,10322,conner.noble,PROJECTMANAGER,4,[],,[PowerPoint],Croatia,13-01-23,Creative Team Lead,,5,Creative
Conner Noble,conner.noble@domain.com,Creative,3b,Chaya Glover,12-05-19,Croatia,Croatia,Female,Creative,10322,conner.noble,PROJECTMANAGER,4,[],,[PowerPoint],Croatia,01-02-23,Creative Team Lead,Chaya Glover,5,Creative
Conner Noble,conner.noble@domain.com,Creative,3b,Chaya Glover,12-05-19,Croatia,Croatia,Female,Creative,10322,conner.noble,PROJECTMANAGER,4,[],,[PowerPoint],Croatia,05-06-23,Creative,Chaya Glover,5,Creative
Conner Noble,conner.noble@domain.com,Creative,3b,Chaya Glover,12-05-19,Croatia,Croatia,Female,Creative,10322,conner.noble,PROJECTMANAGER,4,[],,[PowerPoint],Croatia,24-09-23,Creative,Chaya Glover,5,Creative
Conner Noble,conner.noble@domain.com,Creative,3b,Chaya Glover,12-05-19,Croatia,Croatia,Female,Creative,10322,conner.noble,PROJECTMANAGER,4,[],,[PowerPoint],Croatia,03-06-24,Creative,Chaya Glover,3a,Creative
Hunter Dalton,hunter.dalton@domain.com,Creative,2b,Keanu Smith,08-01-24,El Salvador,El Salvador,Female,Business Function,10323,hunter.dalton,ADMIN,3,[Corporate],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",El Salvador,08-04-24,Creative,Everest Ray,2b,Business Function
Fletcher Stout,fletcher.stout@domain.com,Creative,3b,Thiago Valentine,10-01-22,Mexico,Mexico,Male,Creative,10324,fletcher.stout,,,,,"[Illustrator, Photoshop]",Mexico,16-01-23,Creative,Thiago Valentine,6,Creative
Fletcher Stout,fletcher.stout@domain.com,Creative,3b,Thiago Valentine,10-01-22,Mexico,Mexico,Male,Creative,10324,fletcher.stout,,,,,"[Illustrator, Photoshop]",Mexico,02-02-23,Creative,Thiago Valentine,6,Creative
Fletcher Stout,fletcher.stout@domain.com,Creative,3b,Thiago Valentine,10-01-22,Mexico,Mexico,Male,Creative,10324,fletcher.stout,,,,,"[Illustrator, Photoshop]",Mexico,05-06-23,Creative,Thiago Valentine,6,Creative
Fletcher Stout,fletcher.stout@domain.com,Creative,3b,Thiago Valentine,10-01-22,Mexico,Mexico,Male,Creative,10324,fletcher.stout,,,,,"[Illustrator, Photoshop]",Mexico,21-06-23,Creative,Thiago Valentine,6,Creative
Fletcher Stout,fletcher.stout@domain.com,Creative,3b,Thiago Valentine,10-01-22,Mexico,Mexico,Male,Creative,10324,fletcher.stout,,,,,"[Illustrator, Photoshop]",Mexico,24-09-23,Creative,Thiago Valentine,6,Creative
Fletcher Stout,fletcher.stout@domain.com,Creative,3b,Thiago Valentine,10-01-22,Mexico,Mexico,Male,Creative,10324,fletcher.stout,,,,,"[Illustrator, Photoshop]",Mexico,27-03-24,Creative,Thiago Valentine,3b,Creative
Fletcher Stout,fletcher.stout@domain.com,Creative,3b,Thiago Valentine,10-01-22,Mexico,Mexico,Male,Creative,10324,fletcher.stout,,,,,"[Illustrator, Photoshop]",Mexico,30-04-24,Creative,Thiago Valentine,3b,Creative
Chana Weber,chana.weber@domain.com,Creative,3a,Melody Dixon,04-10-21,Brazil,Brazil,Female,Creative,10325,chana.weber,PROJECTMANAGER,3,[Original],"[Lifestyle, Marketing]",[PowerPoint],Brazil,07-10-21,Illustrator,,3,Creative
Chana Weber,chana.weber@domain.com,Creative,3a,Melody Dixon,04-10-21,Brazil,Brazil,Female,Creative,10325,chana.weber,PROJECTMANAGER,3,[Original],"[Lifestyle, Marketing]",[PowerPoint],Brazil,16-01-23,Creative,Lara Morse,3,Creative
Chana Weber,chana.weber@domain.com,Creative,3a,Melody Dixon,04-10-21,Brazil,Brazil,Female,Creative,10325,chana.weber,PROJECTMANAGER,3,[Original],"[Lifestyle, Marketing]",[PowerPoint],Brazil,01-02-23,Creative,Melody Dixon,3,Creative
Chana Weber,chana.weber@domain.com,Creative,3a,Melody Dixon,04-10-21,Brazil,Brazil,Female,Creative,10325,chana.weber,PROJECTMANAGER,3,[Original],"[Lifestyle, Marketing]",[PowerPoint],Brazil,21-03-23,Creative,Melody Dixon,3,Creative
Chana Weber,chana.weber@domain.com,Creative,3a,Melody Dixon,04-10-21,Brazil,Brazil,Female,Creative,10325,chana.weber,PROJECTMANAGER,3,[Original],"[Lifestyle, Marketing]",[PowerPoint],Brazil,02-05-23,Creative,Melody Dixon,4,Creative
Chana Weber,chana.weber@domain.com,Creative,3a,Melody Dixon,04-10-21,Brazil,Brazil,Female,Creative,10325,chana.weber,PROJECTMANAGER,3,[Original],"[Lifestyle, Marketing]",[PowerPoint],Brazil,05-06-23,Creative,Melody Dixon,4,Creative
Chana Weber,chana.weber@domain.com,Creative,3a,Melody Dixon,04-10-21,Brazil,Brazil,Female,Creative,10325,chana.weber,PROJECTMANAGER,3,[Original],"[Lifestyle, Marketing]",[PowerPoint],Brazil,24-09-23,Creative,Melody Dixon,4,Creative
Chana Weber,chana.weber@domain.com,Creative,3a,Melody Dixon,04-10-21,Brazil,Brazil,Female,Creative,10325,chana.weber,PROJECTMANAGER,3,[Original],"[Lifestyle, Marketing]",[PowerPoint],Brazil,03-06-24,Creative,Melody Dixon,2b,Creative
Crew Ball,crew.ball@domain.com,Enterprise Business Development Representative,2a,Jeffery Farrell,05-09-22,Venezuela,Venezuela,Female,Business Function,10326,crew.ball,CORE,3,[Other],[Branding],[PowerPoint],Venezuela,24-09-23,Marketing Development Representative,Ismael Russell,2,Business Function
Crew Ball,crew.ball@domain.com,Enterprise Business Development Representative,2a,Jeffery Farrell,05-09-22,Venezuela,Venezuela,Female,Business Function,10326,crew.ball,CORE,3,[Other],[Branding],[PowerPoint],Venezuela,28-09-23,Inbound Business Development Representative,Ismael Russell,1b,Business Function
Crew Ball,crew.ball@domain.com,Enterprise Business Development Representative,2a,Jeffery Farrell,05-09-22,Venezuela,Venezuela,Female,Business Function,10326,crew.ball,CORE,3,[Other],[Branding],[PowerPoint],Venezuela,10-10-23,Inbound Business Development Representative,Jeffery Farrell,1b,Business Function
Crew Ball,crew.ball@domain.com,Enterprise Business Development Representative,2a,Jeffery Farrell,05-09-22,Venezuela,Venezuela,Female,Business Function,10326,crew.ball,CORE,3,[Other],[Branding],[PowerPoint],Venezuela,26-10-23,Business Development Representative,Jeffery Farrell,1b,Business Function
Crew Ball,crew.ball@domain.com,Enterprise Business Development Representative,2a,Jeffery Farrell,05-09-22,Venezuela,Venezuela,Female,Business Function,10326,crew.ball,CORE,3,[Other],[Branding],[PowerPoint],Venezuela,26-10-23,Business Development Representative,Jeffery Farrell,1b,Business Function
Crew Ball,crew.ball@domain.com,Enterprise Business Development Representative,2a,Jeffery Farrell,05-09-22,Venezuela,Venezuela,Female,Business Function,10326,crew.ball,CORE,3,[Other],[Branding],[PowerPoint],Venezuela,14-12-23,Business Development Representative,Jeffery Farrell,1b,Business Function
Crew Ball,crew.ball@domain.com,Enterprise Business Development Representative,2a,Jeffery Farrell,05-09-22,Venezuela,Venezuela,Female,Business Function,10326,crew.ball,CORE,3,[Other],[Branding],[PowerPoint],Venezuela,14-02-24,Business Development Representative,,1b,Business Function
Crew Ball,crew.ball@domain.com,Enterprise Business Development Representative,2a,Jeffery Farrell,05-09-22,Venezuela,Venezuela,Female,Business Function,10326,crew.ball,CORE,3,[Other],[Branding],[PowerPoint],Venezuela,05-04-24,Business Development Representative,Jeffery Farrell,1b,Business Function
Crew Ball,crew.ball@domain.com,Enterprise Business Development Representative,2a,Jeffery Farrell,05-09-22,Venezuela,Venezuela,Female,Business Function,10326,crew.ball,CORE,3,[Other],[Branding],[PowerPoint],Venezuela,18-06-24,Senior Mid-Market Business Development Representative,Jeffery Farrell,1b,Business Function
Crew Ball,crew.ball@domain.com,Enterprise Business Development Representative,2a,Jeffery Farrell,05-09-22,Venezuela,Venezuela,Female,Business Function,10326,crew.ball,CORE,3,[Other],[Branding],[PowerPoint],Venezuela,01-08-24,Senior Mid-Market Business Development Representative,Jeffery Farrell,1b,Business Function
Abby Middleton,abby.middleton@domain.com,CPM Team Lead,4b Manager,Esme Jacobs,05-08-19,Nicaragua,Nicaragua,Female,CPM,10327,abby.middleton,CORE,5,,,"[Illustrator, Photoshop]",Nicaragua,14-04-22,Operational Insights,,,CPM
Abby Middleton,abby.middleton@domain.com,CPM Team Lead,4b Manager,Esme Jacobs,05-08-19,Nicaragua,Nicaragua,Female,CPM,10327,abby.middleton,CORE,5,,,"[Illustrator, Photoshop]",Nicaragua,13-09-22,Operational Insights,,,CPM
Abby Middleton,abby.middleton@domain.com,CPM Team Lead,4b Manager,Esme Jacobs,05-08-19,Nicaragua,Nicaragua,Female,CPM,10327,abby.middleton,CORE,5,,,"[Illustrator, Photoshop]",Nicaragua,01-03-23,Ops Insights & Operations Support Lead,,,CPM
Abby Middleton,abby.middleton@domain.com,CPM Team Lead,4b Manager,Esme Jacobs,05-08-19,Nicaragua,Nicaragua,Female,CPM,10327,abby.middleton,CORE,5,,,"[Illustrator, Photoshop]",Nicaragua,01-04-23,"Operations Excellence Manager, Project Support Operations and Insights",,,CPM
Abby Middleton,abby.middleton@domain.com,CPM Team Lead,4b Manager,Esme Jacobs,05-08-19,Nicaragua,Nicaragua,Female,CPM,10327,abby.middleton,CORE,5,,,"[Illustrator, Photoshop]",Nicaragua,24-09-23,CPM Team Leader,Esme Jacobs,4,CPM
Abby Middleton,abby.middleton@domain.com,CPM Team Lead,4b Manager,Esme Jacobs,05-08-19,Nicaragua,Nicaragua,Female,CPM,10327,abby.middleton,CORE,5,,,"[Illustrator, Photoshop]",Nicaragua,28-09-23,CPM Team Leader,Esme Jacobs,4a Manager,CPM
Abby Middleton,abby.middleton@domain.com,CPM Team Lead,4b Manager,Esme Jacobs,05-08-19,Nicaragua,Nicaragua,Female,CPM,10327,abby.middleton,CORE,5,,,"[Illustrator, Photoshop]",Nicaragua,06-06-24,CPM Team Lead,Esme Jacobs,4a Manager,Business Function
Misael Marsh,misael.marsh@domain.com,Producer,3a,Piper Zimmerman,07-08-23,Mexico,Mexico,Male,Business Function,10328,misael.marsh,ADMIN,4,,[Branding],[PowerPoint],Mexico,24-09-23,Producer,Judah Sandoval,3,Business Function
Misael Marsh,misael.marsh@domain.com,Producer,3a,Piper Zimmerman,07-08-23,Mexico,Mexico,Male,Business Function,10328,misael.marsh,ADMIN,4,,[Branding],[PowerPoint],Mexico,01-01-24,Producer,Judah Sandoval,3a,Business Function
